DATAFLOW,LAST UPDATE,freq,stk_flow,partner,hazard,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,135050,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,63407,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,136237,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,201696,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2013,26445,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,181529,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,50215,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,138498,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2017,67328,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,100633,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2019,135050,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2020,63407,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2021,136237,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2022,204196,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,26445,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,181529,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,50215,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,138498,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,67328,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,100633,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,135050,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,63407,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,136237,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,204196,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2022,2500,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Turkey,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,2500,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Taiwan,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,65,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Taiwan,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,1697,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Taiwan,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,65,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Taiwan,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,1697,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Taiwan,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2015,65,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Taiwan,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2016,1697,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Taiwan,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,65,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Taiwan,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,1697,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2013,326,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,294,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,439,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,814,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2017,737,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,412,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2019,403,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2020,479,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2021,3841,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2022,2023,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,326,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,294,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,439,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,814,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,737,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,412,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,403,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,479,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,3841,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,2023,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2013,326,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2014,294,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2015,439,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2016,814,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2017,737,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2018,412,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2019,403,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2020,479,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2021,3841,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2022,2023,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,326,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,294,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,439,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,814,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,737,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,412,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,403,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,479,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,3841,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Ukraine,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,2023,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2013,7468,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2014,6726,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2015,14026,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2016,17970,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2017,13767,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2018,11837,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2019,3863,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2020,1395,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2021,817,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2022,883,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2013,134905,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2014,110199,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2015,176393,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2016,101059,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2017,98080,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2018,117340,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2019,114635,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2020,159974,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2021,193871,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2022,109115,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,142428,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,116962,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,190418,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,119030,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,111847,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,129177,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,118498,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,161368,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,194688,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,109998,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2013,55,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2014,36,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2013,24956,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2014,7490,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2015,16978,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2016,20392,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2017,13767,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2018,11837,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2019,3863,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2020,1395,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2021,817,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2022,883,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2013,203237,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,298145,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,293356,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,307676,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2017,321019,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,336741,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2019,388037,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2020,479979,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2021,530399,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2022,556321,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,229164,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,305671,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,310333,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,328068,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,334786,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,348578,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,391901,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,481374,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,531216,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,557204,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2013,972,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2014,36,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2013,17488,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2014,764,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2015,2952,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2016,2422,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2013,68331,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2014,187947,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2015,116964,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2016,206615,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2017,222939,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2018,219401,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2019,273403,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2020,320005,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2021,336531,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2022,447206,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,86735,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,188711,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,United Kingdom,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,119916,
